college_degree,high_income,age,sex,race,native-country,propensity_score,propensity_logit,source_index,match_distance,pair_id,matched_role
1,0,30,Female,Black,United-States,0.11455543177257947,-2.0450310297286687,16647,0.0,6598,treated
0,0,30,Female,Black,United-States,0.11455543177257947,-2.0450310297286687,6921,0.0,6598,control
1,1,38,Male,Asian-Pac-Islander,Philippines,0.4826448588377994,-0.06944846420403297,16649,0.03706179830094862,6599,treated
0,0,32,Male,Asian-Pac-Islander,,0.47339757874215405,-0.10651026250498159,18058,0.03706179830094862,6599,control
1,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,16651,0.0,6600,treated
0,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,3068,0.0,6600,control
1,0,22,Female,White,United-States,0.19124721085299334,-1.4419264056975158,16652,0.0,6601,treated
0,0,22,Female,White,United-States,0.19124721085299334,-1.4419264056975158,19601,0.0,6601,control
1,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,16654,0.0,6602,treated
0,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,19323,0.0,6602,control
1,1,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,16657,0.0,6603,treated
0,1,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,7263,0.0,6603,control
1,1,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,16661,0.0,6604,treated
0,1,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,6168,0.0,6604,control
1,1,78,Male,White,United-States,0.3922228764598916,-0.43797800101920903,16676,0.0,6605,treated
0,0,78,Male,White,United-States,0.3922228764598916,-0.43797800101920903,10543,0.0,6605,control
1,1,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,16683,0.0,6606,treated
0,1,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,5626,0.0,6606,control
1,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,16690,0.0,6607,treated
0,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,1210,0.0,6607,control
1,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,16601,0.0,6608,treated
0,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,16547,0.0,6608,control
1,1,40,Male,Black,United-States,0.15144163033817823,-1.7233386014807266,16595,0.0,6609,treated
0,0,40,Male,Black,United-States,0.15144163033817823,-1.7233386014807266,11335,0.0,6609,control
1,1,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,16591,0.0,6610,treated
0,0,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,10026,0.0,6610,control
1,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,16533,0.0,6611,treated
0,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,10716,0.0,6611,control
1,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,16485,0.0,6612,treated
0,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,10802,0.0,6612,control
1,1,58,Male,White,United-States,0.3241836844162955,-0.7346110342498023,16486,0.0,6613,treated
0,0,58,Male,White,United-States,0.3241836844162955,-0.7346110342498023,5166,0.0,6613,control
1,1,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,16490,0.0,6614,treated
0,0,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,16792,0.0,6614,control
1,1,52,Male,White,,0.4775489495631925,-0.08986462923487738,16494,0.038910441615274446,6615,treated
0,0,34,Male,Asian-Pac-Islander,Philippines,0.4678506477894012,-0.12877507085015183,13701,0.038910441615274446,6615,control
1,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,16496,0.0,6616,treated
0,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,4201,0.0,6616,control
1,0,30,Female,White,United-States,0.21027423502173895,-1.323273192405278,16498,0.0,6617,treated
0,0,30,Female,White,United-States,0.21027423502173895,-1.323273192405278,4588,0.0,6617,control
1,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,16513,0.0,6618,treated
0,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,1477,0.0,6618,control
1,0,61,Male,White,United-States,0.33400725133514475,-0.6901160792652131,16514,0.0,6619,treated
0,1,61,Male,White,United-States,0.33400725133514475,-0.6901160792652131,270,0.0,6619,control
1,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,16515,0.0,6620,treated
0,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,1621,0.0,6620,control
1,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,16519,0.0,6621,treated
0,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,1905,0.0,6621,control
1,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,16520,0.0,6622,treated
0,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,871,0.0,6622,control
1,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,16529,0.0,6623,treated
0,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,20076,0.0,6623,control
1,0,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,16536,0.0,6624,treated
0,0,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,10103,0.0,6624,control
1,0,28,Female,Black,United-States,0.11158083751953997,-2.074694333051728,16589,0.0,6625,treated
0,0,28,Female,Black,United-States,0.11158083751953997,-2.074694333051728,12704,0.0,6625,control
1,1,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,16537,0.0,6626,treated
0,1,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,31993,0.0,6626,control
1,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,16542,0.0,6627,treated
0,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,11645,0.0,6627,control
1,1,31,Female,White,United-States,0.21274774760144782,-1.3084415407437486,16551,0.0,6628,treated
0,0,31,Female,White,United-States,0.21274774760144782,-1.3084415407437486,21563,0.0,6628,control
1,0,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,16555,0.0,6629,treated
0,0,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,9119,0.0,6629,control
1,0,23,Male,White,United-States,0.22205705331631642,-1.25371884240334,16560,0.0,6630,treated
0,0,23,Male,White,United-States,0.22205705331631642,-1.25371884240334,26839,0.0,6630,control
1,0,30,Female,White,United-States,0.21027423502173895,-1.323273192405278,16567,0.0,6631,treated
0,0,30,Female,White,United-States,0.21027423502173895,-1.323273192405278,6092,0.0,6631,control
1,0,48,Female,White,United-States,0.25801650131341447,-1.0563034624977445,16572,0.0,6632,treated
0,0,48,Female,White,United-States,0.25801650131341447,-1.0563034624977445,24923,0.0,6632,control
1,0,28,Male,Black,United-States,0.1299593278412922,-1.9013184214190826,16576,0.0,6633,treated
0,0,28,Male,Black,United-States,0.1299593278412922,-1.9013184214190826,18473,0.0,6633,control
1,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,16579,0.0,6634,treated
0,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,1725,0.0,6634,control
1,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,16581,0.0,6635,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,17061,0.0,6635,control
1,1,70,Male,White,United-States,0.3643272894576547,-0.5566312143114462,16582,0.0,6636,treated
0,0,70,Male,White,United-States,0.3643272894576547,-0.5566312143114462,13879,0.0,6636,control
1,0,34,Female,White,United-States,0.22029525765312616,-1.2639465857591596,16583,0.0,6637,treated
0,0,34,Female,White,United-States,0.22029525765312616,-1.2639465857591596,14488,0.0,6637,control
1,1,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,16240,0.0,6638,treated
0,0,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,6369,0.0,6638,control
1,0,52,Male,White,United-States,0.3049998144664541,-0.8236009442189801,16223,0.0,6639,treated
0,1,52,Male,White,United-States,0.3049998144664541,-0.8236009442189801,11613,0.0,6639,control
1,0,23,Male,White,United-States,0.22205705331631642,-1.25371884240334,17696,0.0,6640,treated
0,0,23,Male,White,United-States,0.22205705331631642,-1.25371884240334,27603,0.0,6640,control
1,1,60,Male,White,United-States,0.33071616651281366,-0.7049477309267429,15938,0.0,6641,treated
0,1,60,Male,White,United-States,0.33071616651281366,-0.7049477309267429,4491,0.0,6641,control
1,0,47,Male,Black,United-States,0.16527148706774825,-1.6195170398500192,15784,0.0,6642,treated
0,0,47,Male,Black,United-States,0.16527148706774825,-1.6195170398500192,4295,0.0,6642,control
1,0,34,Male,White,,0.411726093746463,-0.3568343591424114,15786,0.0,6643,treated
0,0,34,Male,White,,0.411726093746463,-0.3568343591424114,22460,0.0,6643,control
1,1,38,Female,White,United-States,0.2306543676886075,-1.204619979113041,15806,0.0,6644,treated
0,0,38,Female,White,United-States,0.2306543676886075,-1.204619979113041,19460,0.0,6644,control
1,1,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,15807,0.0,6645,treated
0,0,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,9083,0.0,6645,control
1,0,22,Female,Amer-Indian-Eskimo,United-States,0.07720909687002855,-2.4808853831583915,15814,0.0,6646,treated
0,0,22,Female,Amer-Indian-Eskimo,United-States,0.07720909687002855,-2.4808853831583915,8668,0.0,6646,control
1,0,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,15818,0.0,6647,treated
0,0,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,32257,0.0,6647,control
1,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,15825,0.0,6648,treated
0,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,18290,0.0,6648,control
1,1,60,Male,White,United-States,0.33071616651281366,-0.7049477309267429,15826,0.0,6649,treated
0,1,60,Male,White,United-States,0.33071616651281366,-0.7049477309267429,1984,0.0,6649,control
1,0,25,Male,White,Mexico,0.057758581796938005,-2.7919895834290536,15828,0.0,6650,treated
0,0,25,Male,White,Mexico,0.057758581796938005,-2.7919895834290536,1820,0.0,6650,control
1,1,46,Male,Black,United-States,0.16323550464353775,-1.6343486915115486,15841,0.0,6651,treated
0,1,46,Male,Black,United-States,0.16323550464353775,-1.6343486915115486,8827,0.0,6651,control
1,0,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,15850,0.0,6652,treated
0,0,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,193,0.0,6652,control
1,0,22,Female,White,United-States,0.19124721085299334,-1.4419264056975158,15853,0.0,6653,treated
0,0,22,Female,White,United-States,0.19124721085299334,-1.4419264056975158,22644,0.0,6653,control
1,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,15861,0.0,6654,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,17885,0.0,6654,control
1,0,49,Male,White,United-States,0.29565066017376906,-0.8680958992035691,15866,0.0,6655,treated
0,1,49,Male,White,United-States,0.29565066017376906,-0.8680958992035691,25046,0.0,6655,control
1,0,42,Female,White,United-States,0.24134981752201204,-1.1452933724669225,15870,0.0,6656,treated
0,0,42,Female,White,United-States,0.24134981752201204,-1.1452933724669225,7815,0.0,6656,control
1,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,15872,0.0,6657,treated
0,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,18709,0.0,6657,control
1,1,56,Male,White,United-States,0.3177189814741094,-0.7642743375728615,15874,0.0,6658,treated
0,1,56,Male,White,United-States,0.3177189814741094,-0.7642743375728615,7071,0.0,6658,control
1,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,15883,0.0,6659,treated
0,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,18940,0.0,6659,control
1,0,22,Male,White,United-States,0.2195054845727183,-1.2685504940648695,15894,0.0,6660,treated
0,0,22,Male,White,United-States,0.2195054845727183,-1.2685504940648695,12174,0.0,6660,control
1,1,34,Male,Amer-Indian-Eskimo,United-States,0.1062596517046861,-2.12952965158739,15901,0.0,6661,treated
0,0,34,Male,Amer-Indian-Eskimo,United-States,0.1062596517046861,-2.12952965158739,30361,0.0,6661,control
1,1,56,Male,White,United-States,0.3177189814741094,-0.7642743375728615,15903,0.0,6662,treated
0,0,56,Male,White,United-States,0.3177189814741094,-0.7642743375728615,9686,0.0,6662,control
1,1,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,15914,0.0,6663,treated
0,0,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,5353,0.0,6663,control
1,0,37,Male,White,United-States,0.2599793821845393,-1.0460757191419248,15920,0.0,6664,treated
0,0,37,Male,White,United-States,0.2599793821845393,-1.0460757191419248,8423,0.0,6664,control
1,0,58,Female,White,United-States,0.2874119469508588,-0.9079869458824479,15922,0.0,6665,treated
0,1,58,Female,White,United-States,0.2874119469508588,-0.9079869458824479,6714,0.0,6665,control
1,0,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,15923,0.0,6666,treated
0,0,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,9425,0.0,6666,control
1,0,22,Male,White,,0.3693947588452437,-0.5348141790807672,15925,0.0,6667,treated
0,0,22,Male,White,,0.3693947588452437,-0.5348141790807672,20194,0.0,6667,control
1,1,52,Male,White,,0.4775489495631925,-0.08986462923487738,15926,0.04170502828745311,6668,treated
0,0,42,Female,Asian-Pac-Islander,,0.46715495250953476,-0.1315696575223305,15191,0.04170502828745311,6668,control
1,1,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,15779,0.0,6669,treated
0,1,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,562,0.0,6669,control
1,1,43,Female,Black,United-States,0.13561250601969874,-1.8522195581287832,15777,0.0,6670,treated
0,1,43,Female,Black,United-States,0.13561250601969874,-1.8522195581287832,14133,0.0,6670,control
1,0,41,Female,White,United-States,0.23864456836355802,-1.1601250241284518,15770,0.0,6671,treated
0,0,41,Female,White,United-States,0.23864456836355802,-1.1601250241284518,31164,0.0,6671,control
1,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,15721,0.0,6672,treated
0,0,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,24950,0.0,6672,control
1,1,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,15664,0.0,6673,treated
0,0,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,5955,0.0,6673,control
1,0,27,Female,White,United-States,0.20298067513223492,-1.3677681473898669,15667,0.0,6674,treated
0,0,27,Female,White,United-States,0.20298067513223492,-1.3677681473898669,175,0.0,6674,control
1,0,42,Male,White,,0.44073462730973345,-0.23818114585017439,15672,0.008639076352087688,6675,treated
0,1,44,Male,White,England,0.44286513020355295,-0.2295420694980867,15798,0.008639076352087688,6675,control
1,1,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,15673,0.0,6676,treated
0,1,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,3850,0.0,6676,control
1,1,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,15685,0.0,6677,treated
0,0,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,24852,0.0,6677,control
1,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,15698,0.0,6678,treated
0,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,278,0.0,6678,control
1,0,56,Male,White,United-States,0.3177189814741094,-0.7642743375728615,15700,0.0,6679,treated
0,1,56,Male,White,United-States,0.3177189814741094,-0.7642743375728615,7004,0.0,6679,control
1,1,49,Male,Black,United-States,0.16940447617483348,-1.5898537365269598,15702,0.0,6680,treated
0,0,49,Male,Black,United-States,0.16940447617483348,-1.5898537365269598,3984,0.0,6680,control
1,1,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,15706,0.0,6681,treated
0,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,13142,0.0,6681,control
1,0,30,Male,White,United-States,0.24050784563740463,-1.1498972807726324,15707,0.0,6682,treated
0,0,30,Male,White,United-States,0.24050784563740463,-1.1498972807726324,6682,0.0,6682,control
1,0,29,Female,White,United-States,0.20782188901819054,-1.3381048440668075,15723,0.0,6683,treated
0,0,29,Female,White,United-States,0.20782188901819054,-1.3381048440668075,4624,0.0,6683,control
1,1,52,Male,White,United-States,0.3049998144664541,-0.8236009442189801,15769,0.0,6684,treated
0,0,52,Male,White,United-States,0.3049998144664541,-0.8236009442189801,10799,0.0,6684,control
1,0,45,Female,White,United-States,0.24959032491112068,-1.100798417482333,15724,0.0,6685,treated
0,0,45,Female,White,United-States,0.24959032491112068,-1.100798417482333,21936,0.0,6685,control
1,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,15727,0.0,6686,treated
0,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,10279,0.0,6686,control
1,1,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,15732,0.0,6687,treated
0,1,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,10586,0.0,6687,control
1,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,15733,0.0,6688,treated
0,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,18580,0.0,6688,control
1,1,53,Male,White,United-States,0.3081528139810682,-0.8087692925574506,15739,0.0,6689,treated
0,1,53,Male,White,United-States,0.3081528139810682,-0.8087692925574506,28341,0.0,6689,control
1,1,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,15740,0.0,6690,treated
0,0,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,6721,0.0,6690,control
1,1,49,Male,White,United-States,0.29565066017376906,-0.8680958992035691,15743,0.0,6691,treated
0,0,49,Male,White,United-States,0.29565066017376906,-0.8680958992035691,30992,0.0,6691,control
1,1,59,Male,White,United-States,0.327441566240257,-0.7197793825882727,15751,0.0,6692,treated
0,0,59,Male,White,United-States,0.327441566240257,-0.7197793825882727,15366,0.0,6692,control
1,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,15752,0.0,6693,treated
0,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,1572,0.0,6693,control
1,1,53,Male,White,United-States,0.3081528139810682,-0.8087692925574506,15754,0.0,6694,treated
0,0,53,Male,White,United-States,0.3081528139810682,-0.8087692925574506,29063,0.0,6694,control
1,1,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,15761,0.0,6695,treated
0,0,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,5240,0.0,6695,control
1,0,45,Female,White,United-States,0.24959032491112068,-1.100798417482333,15763,0.0,6696,treated
0,0,45,Female,White,United-States,0.24959032491112068,-1.100798417482333,14585,0.0,6696,control
1,1,43,Female,White,United-States,0.2440759020318446,-1.1304617208053926,15934,0.0,6697,treated
0,1,43,Female,White,United-States,0.2440759020318446,-1.1304617208053926,27634,0.0,6697,control
1,1,54,Female,White,United-States,0.2754162918835932,-0.9673135525285665,15942,0.0,6698,treated
0,0,54,Female,White,United-States,0.2754162918835932,-0.9673135525285665,10529,0.0,6698,control
1,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,16214,0.0,6699,treated
0,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,11298,0.0,6699,control
1,0,23,Female,Black,United-States,0.10443849280611844,-2.148852591359377,15946,0.0,6700,treated
0,0,23,Female,Black,United-States,0.10443849280611844,-2.148852591359377,1041,0.0,6700,control
1,1,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,16088,0.0,6701,treated
0,0,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,7482,0.0,6701,control
1,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,16094,0.0,6702,treated
0,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,11999,0.0,6702,control
1,0,32,Female,White,United-States,0.21524242640163127,-1.293609889082219,16099,0.0,6703,treated
0,0,32,Female,White,United-States,0.21524242640163127,-1.293609889082219,13030,0.0,6703,control
1,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,16103,0.0,6704,treated
0,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,19063,0.0,6704,control
1,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,16105,0.0,6705,treated
0,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,3112,0.0,6705,control
1,1,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,16107,0.0,6706,treated
0,0,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,7520,0.0,6706,control
1,0,25,Female,Black,United-States,0.10724566660834005,-2.119189288036317,16127,0.0,6707,treated
0,1,25,Female,Black,United-States,0.10724566660834005,-2.119189288036317,27152,0.0,6707,control
1,0,71,Female,White,United-States,0.3284562597653696,-0.7151754742825626,16128,0.0,6708,treated
0,0,71,Female,White,United-States,0.3284562597653696,-0.7151754742825626,15466,0.0,6708,control
1,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,16137,0.0,6709,treated
0,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,17792,0.0,6709,control
1,0,42,Male,White,Ecuador,0.22821081779276753,-1.2184415915085054,16139,0.0006208534802130128,6710,treated
0,0,74,Male,Black,United-States,0.2281014849241591,-1.2190624449887184,15170,0.0006208534802130128,6710,control
1,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,16146,0.0,6711,treated
0,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,32237,0.0,6711,control
1,0,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,16147,0.0,6712,treated
0,0,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,15567,0.0,6712,control
1,0,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,16155,0.0,6713,treated
0,0,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,7532,0.0,6713,control
1,1,37,Male,White,United-States,0.2599793821845393,-1.0460757191419248,16162,0.0,6714,treated
0,1,37,Male,White,United-States,0.2599793821845393,-1.0460757191419248,7891,0.0,6714,control
1,1,39,Female,White,United-States,0.2332967953758801,-1.1897883274515113,16164,0.0,6715,treated
0,0,39,Female,White,United-States,0.2332967953758801,-1.1897883274515113,23963,0.0,6715,control
1,1,42,Male,White,United-States,0.2744984766146569,-0.9719174608342767,16168,0.0,6716,treated
0,0,42,Male,White,United-States,0.2744984766146569,-0.9719174608342767,29246,0.0,6716,control
1,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,16170,0.0,6717,treated
0,0,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,15665,0.0,6717,control
1,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,16171,0.0,6718,treated
0,0,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,11162,0.0,6718,control
1,0,34,Female,White,United-States,0.22029525765312616,-1.2639465857591596,16178,0.0,6719,treated
0,0,34,Female,White,United-States,0.22029525765312616,-1.2639465857591596,15558,0.0,6719,control
1,1,58,Male,White,United-States,0.3241836844162955,-0.7346110342498023,16182,0.0,6720,treated
0,1,58,Male,White,United-States,0.3241836844162955,-0.7346110342498023,6145,0.0,6720,control
1,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,16184,0.0,6721,treated
0,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,15364,0.0,6721,control
1,0,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,16188,0.0,6722,treated
0,0,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,9659,0.0,6722,control
1,1,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,16198,0.0,6723,treated
0,1,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,28187,0.0,6723,control
1,0,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,16202,0.0,6724,treated
0,0,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,28338,0.0,6724,control
1,0,23,Male,White,United-States,0.22205705331631642,-1.25371884240334,16205,0.0,6725,treated
0,0,23,Male,White,United-States,0.22205705331631642,-1.25371884240334,30216,0.0,6725,control
1,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,16206,0.0,6726,treated
0,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,1540,0.0,6726,control
1,0,30,Female,White,United-States,0.21027423502173895,-1.323273192405278,16208,0.0,6727,treated
0,0,30,Female,White,United-States,0.21027423502173895,-1.323273192405278,6768,0.0,6727,control
1,1,59,Female,White,United-States,0.29045911490172055,-0.8931552942209181,16087,0.0,6728,treated
0,0,59,Female,White,United-States,0.29045911490172055,-0.8931552942209181,28536,0.0,6728,control
1,1,58,Female,White,United-States,0.2874119469508588,-0.9079869458824479,16086,0.0,6729,treated
0,0,58,Female,White,United-States,0.2874119469508588,-0.9079869458824479,7949,0.0,6729,control
1,0,37,Male,White,United-States,0.2599793821845393,-1.0460757191419248,16077,0.0,6730,treated
0,0,37,Male,White,United-States,0.2599793821845393,-1.0460757191419248,8629,0.0,6730,control
1,1,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,16006,0.0,6731,treated
0,0,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,1816,0.0,6731,control
1,1,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,15948,0.0,6732,treated
0,1,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,28805,0.0,6732,control
1,1,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,15955,0.0,6733,treated
0,0,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,332,0.0,6733,control
1,0,55,Female,White,United-States,0.27838596568525925,-0.9524819008670371,15958,0.0,6734,treated
0,1,55,Female,White,United-States,0.27838596568525925,-0.9524819008670371,6440,0.0,6734,control
1,0,39,Female,White,United-States,0.2332967953758801,-1.1897883274515113,15959,0.0,6735,treated
0,0,39,Female,White,United-States,0.2332967953758801,-1.1897883274515113,29280,0.0,6735,control
1,0,41,Male,Black,United-States,0.15335747152879226,-1.708506949819197,15968,0.0,6736,treated
0,0,41,Male,Black,United-States,0.15335747152879226,-1.708506949819197,30997,0.0,6736,control
1,0,32,Female,Other,,0.289694846710049,-0.8968665548167934,15982,0.0,6737,treated
0,0,32,Female,Other,,0.289694846710049,-0.8968665548167934,21520,0.0,6737,control
1,0,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,15988,0.0,6738,treated
0,1,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,22239,0.0,6738,control
1,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,15995,0.0,6739,treated
0,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,1468,0.0,6739,control
1,0,50,Female,White,United-States,0.263735997684941,-1.0266401591746852,15996,0.0,6740,treated
0,0,50,Female,White,United-States,0.263735997684941,-1.0266401591746852,216,0.0,6740,control
1,0,28,Female,Asian-Pac-Islander,United-States,0.25484265237151577,-1.0729490957678482,16000,0.0,6741,treated
0,0,28,Female,Asian-Pac-Islander,United-States,0.25484265237151577,-1.0729490957678482,14747,0.0,6741,control
1,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,16001,0.0,6742,treated
0,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,370,0.0,6742,control
1,0,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,16002,0.0,6743,treated
0,0,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,5648,0.0,6743,control
1,1,38,Male,Asian-Pac-Islander,United-States,0.3205475409412031,-0.7512566675199059,16019,0.0010391923922439261,6744,treated
0,0,56,Male,Black,,0.32032125036836956,-0.7522958599121499,8205,0.0010391923922439261,6744,control
1,0,28,Male,White,United-States,0.2351312135833472,-1.1795605840956915,16076,0.0,6745,treated
0,0,28,Male,White,United-States,0.2351312135833472,-1.1795605840956915,15985,0.0,6745,control
1,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,16023,0.0,6746,treated
